timestamp_ns,mac,rssi,name
1770821530340882500,60:c0:bf:49:2a:e9,-52
1770821530344241200,60:c0:bf:49:2a:e9,-52
1770821530665909200,60:c0:bf:49:2a:e9,-52
1770821530670592800,60:c0:bf:49:2a:e9,-52
